date,open,high,low,close,volume,Name
5/29/2015,69.68,69.68,68.9,69,2032799,TEL
6/1/2015,69.04,69.293,68.4,69,1361279,TEL
6/2/2015,68.89,69.81,68.52,69.19,1508581,TEL
6/3/2015,69.38,69.84,69,69.51,1057804,TEL
6/4/2015,69.2,69.29,67.96,68.08,1455144,TEL
6/5/2015,68.01,68.82,67.64,68.7,1495170,TEL
6/8/2015,68.77,68.98,68.3203,68.33,1159189,TEL
6/9/2015,68.09,68.45,67.74,68.21,1311684,TEL
6/10/2015,68.35,69.06,68.08,68.96,1097618,TEL
6/11/2015,69.19,69.7,69.06,69.21,1274289,TEL
6/12/2015,68.78,69.19,68.61,68.81,1148933,TEL
6/15/2015,68.34,68.43,67.37,67.94,1234456,TEL
6/16/2015,68.08,69.16,67.948,69.15,1210756,TEL
6/17/2015,69.35,69.88,68.61,68.91,1309429,TEL
6/18/2015,68.9,69.82,68.77,69.67,1327451,TEL
6/19/2015,69.15,69.665,68.89,68.92,1790274,TEL
6/22/2015,69.56,69.6,69.07,69.36,913526,TEL
6/23/2015,69.57,69.73,68.8984,69.56,1476354,TEL
6/24/2015,69.54,69.57,68.07,68.11,1743657,TEL
6/25/2015,68.1,68.44,66.49,66.54,2806429,TEL
6/26/2015,66.71,66.78,65.66,66.12,2763111,TEL
6/29/2015,65.57,65.94,63.81,64,3264727,TEL
6/30/2015,64.7,64.92,63.51,64.3,4001841,TEL
7/1/2015,64.88,64.98,63.92,64.35,2141061,TEL
7/2/2015,64.23,64.69,64,64.36,1395126,TEL
